Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size
GU91528,Oregon,4254.620669,Yes,Basic,High School or Below,2/3/2011,Disabled,F,11904,Suburban,Single,61,34,11,2,3,Personal Auto,Personal L1,Offer1,Web,292.80,Two-Door Car,Small
LR92373,Nevada,2839.945741,No,Basic,Bachelor,1/7/2011,Employed,F,53444,Urban,Divorced,72,10,67,1,1,Personal Auto,Personal L2,Offer1,Branch,315.70,Four-Door Car,Medsize
LC90366,Nevada,16473.16905,Yes,Basic,Bachelor,2/24/2011,Retired,M,22828,Suburban,Married,106,11,54,0,2,Personal Auto,Personal L2,Offer1,Agent,508.80,SUV,Medsize
UI36597,Oregon,31706.9251,No,Extended,Bachelor,2/2/2011,Employed,M,50719,Suburban,Married,131,33,79,0,2,Personal Auto,Personal L2,Offer1,Call Center,870.63,SUV,Small
MD33155,California,2580.849899,Yes,Basic,College,2/9/2011,Employed,M,46900,Suburban,Married,66,13,59,0,1,Corporate Auto,Corporate L3,Offer2,Web,316.80,Four-Door Car,Medsize
MB20764,Oregon,17622.1332,No,Premium,High School or Below,2/18/2011,Unemployed,M,0,Suburban,Single,252,31,10,0,3,Corporate Auto,Corporate L2,Offer4,Branch,1814.40,Luxury SUV,Medsize
JA76884,California,14435.67365,Yes,Premium,Master,1/26/2011,Employed,M,60880,Rural,Married,119,25,89,0,2,Personal Auto,Personal L2,Offer1,Agent,109.91,Two-Door Car,Medsize
BQ32117,California,12731.95161,Yes,Basic,Doctor,1/14/2011,Employed,M,40870,Suburban,Married,105,3,56,0,2,Personal Auto,Personal L1,Offer1,Agent,504.00,SUV,Large
ZM45168,Oregon,2398.354197,No,Basic,College,2/14/2011,Disabled,M,14321,Suburban,Single,65,20,72,0,1,Personal Auto,Personal L2,Offer1,Branch,423.82,Four-Door Car,Medsize
BE25221,Arizona,6182.618843,No,Extended,High School or Below,2/7/2011,Medical Leave,M,20072,Suburban,Married,82,35,51,0,9,Corporate Auto,Corporate L3,Offer1,Agent,473.27,Four-Door Car,Medsize
II92123,Oregon,9431.376818,No,Extended,High School or Below,2/21/2011,Employed,M,77365,Rural,Divorced,79,4,35,0,2,Personal Auto,Personal L2,Offer2,Agent,2.82,Two-Door Car,Medsize
PN35535,California,4651.28429,No,Basic,College,2/25/2011,Employed,F,98475,Suburban,Married,115,8,22,0,1,Personal Auto,Personal L1,Offer2,Web,552.00,SUV,Medsize
EI17022,Washington,12168.74492,Yes,Basic,Bachelor,2/5/2011,Retired,M,14973,Suburban,Divorced,115,2,75,0,2,Corporate Auto,Corporate L3,Offer1,Branch,828.00,SUV,Medsize
OH41318,Washington,26122.12998,No,Extended,Master,1/7/2011,Employed,M,83385,Suburban,Divorced,131,26,77,2,2,Personal Auto,Personal L3,Offer3,Web,704.34,SUV,Medsize
ER52041,California,3237.305187,No,Extended,College,1/7/2011,Unemployed,M,0,Suburban,Single,90,19,91,0,1,Personal Auto,Personal L3,Offer1,Call Center,659.44,Four-Door Car,Medsize
PY57181,Oregon,9416.474669,No,Extended,College,2/20/2011,Unemployed,M,0,Suburban,Married,86,9,83,1,2,Personal Auto,Personal L3,Offer2,Call Center,412.80,Four-Door Car,Medsize
CY12922,Arizona,2506.360995,No,Basic,College,1/31/2011,Unemployed,M,0,Suburban,Single,73,8,19,0,1,Personal Auto,Personal L2,Offer2,Web,525.60,Four-Door Car,Small
YV85096,Oregon,5272.005079,No,Basic,Bachelor,2/19/2011,Employed,F,98110,Urban,Married,65,3,77,0,8,Corporate Auto,Corporate L2,Offer1,Branch,176.29,Four-Door Car,Medsize
DG34434,California,5246.278375,Yes,Basic,Bachelor,1/21/2011,Employed,F,28909,Suburban,Married,66,15,66,0,8,Corporate Auto,Corporate L2,Offer1,Agent,456.70,Two-Door Car,Medsize
DL14445,California,10611.56172,No,Extended,College,2/21/2011,Unemployed,F,0,Suburban,Single,96,29,5,0,2,Personal Auto,Personal L2,Offer3,Branch,949.95,Four-Door Car,Small
QL80621,Oregon,2249.874803,No,Basic,Bachelor,2/22/2011,Unemployed,F,0,Suburban,Divorced,62,6,2,0,1,Personal Auto,Personal L1,Offer1,Web,297.60,Four-Door Car,Medsize
NY57065,California,2816.756002,No,Basic,Bachelor,1/8/2011,Employed,M,42937,Urban,Married,71,14,9,0,1,Corporate Auto,Corporate L1,Offer1,Call Center,251.78,Two-Door Car,Small
EO17010,California,4751.280948,No,Basic,Master,2/12/2011,Employed,M,30887,Urban,Married,119,15,18,0,1,Personal Auto,Personal L3,Offer3,Agent,444.17,SUV,Large
LC47479,Oregon,28622.31443,No,Extended,College,1/11/2011,Employed,M,35442,Suburban,Married,239,10,20,0,2,Personal Auto,Personal L2,Offer3,Branch,1147.20,Luxury Car,Small
GB92679,Nevada,8421.516848,No,Premium,High School or Below,1/5/2011,Employed,F,95139,Rural,Married,103,25,27,0,6,Personal Auto,Personal L1,Offer1,Agent,34.02,Four-Door Car,Medsize
VQ78876,Oregon,4660.399573,No,Basic,Bachelor,2/3/2011,Employed,F,89834,Rural,Married,116,24,11,0,1,Corporate Auto,Corporate L3,Offer1,Branch,43.16,SUV,Medsize
YQ24856,California,6843.848971,No,Basic,Bachelor,1/23/2011,Unemployed,M,0,Suburban,Single,66,18,21,0,2,Corporate Auto,Corporate L2,Offer2,Web,478.51,Two-Door Car,Medsize
XV11038,California,9223.987144,No,Extended,College,2/25/2011,Medical Leave,F,18814,Suburban,Single,122,20,94,0,3,Personal Auto,Personal L2,Offer2,Branch,585.60,Sports Car,Medsize
MG88768,California,4938.72766,No,Basic,College,2/4/2011,Employed,M,82733,Rural,Married,62,5,12,0,9,Corporate Auto,Corporate L3,Offer2,Branch,72.10,Four-Door Car,Medsize
RN36393,California,15114.40241,Yes,Basic,High School or Below,1/19/2011,Medical Leave,F,28513,Suburban,Married,100,4,22,1,2,Personal Auto,Personal L2,Offer2,Call Center,480.00,SUV,Medsize
BU59722,Washington,5037.953998,No,Basic,High School or Below,1/9/2011,Unemployed,M,0,Suburban,Married,68,28,23,1,9,Personal Auto,Personal L2,Offer3,Web,326.40,Four-Door Car,Medsize
JD86991,Oregon,5097.318657,No,Basic,Bachelor,2/22/2011,Employed,M,67233,Urban,Married,63,10,26,0,3,Personal Auto,Personal L3,Offer3,Call Center,246.69,Two-Door Car,Medsize
QM60216,Oregon,8906.991433,No,Extended,College,1/10/2011,Employed,M,58718,Suburban,Single,226,11,0,0,1,Personal Auto,Personal L3,Offer1,Agent,1084.80,Luxury Car,Medsize
NJ43658,California,22721.47396,No,Basic,Master,1/11/2011,Disabled,M,21724,Suburban,Married,198,4,51,0,2,Corporate Auto,Corporate L1,Offer1,Agent,1505.23,Luxury SUV,Large
GL34504,California,9095.15235,No,Premium,High School or Below,1/19/2011,Employed,F,65103,Suburban,Married,115,29,41,4,3,Personal Auto,Personal L3,Offer2,Branch,552.00,Four-Door Car,Small
YX51934,California,4898.957331,No,Basic,High School or Below,2/22/2011,Employed,F,55071,Urban,Married,61,10,14,0,5,Personal Auto,Personal L2,Offer3,Call Center,231.52,Four-Door Car,Medsize
FO83170,California,2916.380797,No,Basic,Doctor,2/3/2011,Employed,M,85817,Rural,Married,72,0,31,0,1,Personal Auto,Personal L1,Offer4,Agent,154.99,Four-Door Car,Medsize
JW33458,California,5729.855012,No,Basic,Master,2/15/2011,Employed,F,92254,Urban,Married,70,7,94,0,7,Corporate Auto,Corporate L3,Offer3,Call Center,245.59,Four-Door Car,Medsize
JP10227,California,12280.76661,Yes,Premium,College,1/1/2011,Employed,M,88340,Suburban,Married,102,16,1,0,2,Corporate Auto,Corporate L2,Offer1,Branch,489.60,Two-Door Car,Medsize
HX90683,California,2472.469209,Yes,Basic,College,1/20/2011,Employed,F,63860,Urban,Married,62,26,81,0,1,Personal Auto,Personal L2,Offer2,Agent,208.60,Four-Door Car,Medsize
UC19334,California,4698.345864,No,Extended,High School or Below,1/9/2011,Medical Leave,F,26411,Suburban,Married,126,25,9,1,1,Corporate Auto,Corporate L3,Offer3,Agent,604.80,SUV,Medsize
ED61615,California,7950.178237,No,Basic,High School or Below,1/21/2011,Employed,M,26189,Suburban,Single,69,6,42,0,2,Personal Auto,Personal L2,Offer3,Agent,331.20,Four-Door Car,Small
CB78049,California,3299.339339,No,Extended,College,1/7/2011,Employed,M,66114,Rural,Single,92,12,6,4,1,Personal Auto,Personal L2,Offer4,Branch,178.84,Four-Door Car,Medsize
OS70004,California,7506.779365,No,Premium,College,2/25/2011,Employed,M,49561,Suburban,Single,193,4,35,0,1,Personal Auto,Personal L3,Offer1,Branch,926.40,SUV,Medsize
SM67119,California,7123.694599,No,Basic,College,2/24/2011,Disabled,F,16139,Suburban,Married,62,19,69,0,2,Personal Auto,Personal L3,Offer1,Branch,297.60,Four-Door Car,Large
RO77709,California,8008.095994,No,Basic,High School or Below,1/26/2011,Employed,M,63775,Urban,Married,100,29,3,0,3,Corporate Auto,Corporate L1,Offer2,Call Center,462.75,SUV,Small
QT27514,California,5318.89664,Yes,Basic,Bachelor,1/12/2011,Employed,F,25134,Suburban,Married,67,3,0,0,6,Personal Auto,Personal L3,Offer2,Call Center,321.60,Four-Door Car,Small
ZT53375,California,5483.89085,No,Basic,Bachelor,1/7/2011,Employed,M,87777,Urban,Single,68,16,1,0,7,Personal Auto,Personal L2,Offer1,Branch,257.71,Two-Door Car,Medsize
LB35863,California,7244.497284,No,Basic,Bachelor,1/16/2011,Unemployed,F,0,Suburban,Single,103,1,51,0,3,Personal Auto,Personal L1,Offer2,Agent,494.40,SUV,Small
JL95389,California,15558.44195,No,Basic,Bachelor,1/2/2011,Employed,F,62922,Suburban,Married,194,26,80,0,7,Corporate Auto,Corporate L3,Offer1,Agent,1121.63,Luxury Car,Medsize
MF30956,California,8945.689398,No,Basic,College,1/6/2011,Employed,M,83761,Rural,Married,112,16,70,0,8,Corporate Auto,Corporate L2,Offer1,Web,270.23,SUV,Medsize
FD36230,California,8441.667084,No,Basic,High School or Below,2/13/2011,Employed,F,50801,Rural,Married,72,25,21,3,2,Personal Auto,Personal L2,Offer2,Agent,43.42,Four-Door Car,Medsize
OE75629,California,2798.834343,No,Basic,College,1/29/2011,Employed,M,48675,Suburban,Divorced,71,26,62,1,1,Corporate Auto,Corporate L3,Offer1,Web,340.80,Four-Door Car,Medsize
VV97308,California,7522.900704,No,Basic,High School or Below,1/26/2011,Employed,M,55916,Suburban,Married,63,23,41,0,2,Personal Auto,Personal L2,Offer4,Agent,302.40,Four-Door Car,Medsize
LU17507,California,39033.08248,No,Basic,Bachelor,1/27/2011,Unemployed,F,0,Suburban,Married,180,11,65,0,2,Personal Auto,Personal L2,Offer2,Call Center,864.00,Luxury SUV,Medsize
TW11115,California,2594.7935,No,Basic,High School or Below,1/24/2011,Employed,F,30064,Urban,Married,65,20,23,0,1,Personal Auto,Personal L3,Offer1,Agent,296.85,Two-Door Car,Large
ND42562,California,8991.124186,No,Extended,High School or Below,1/25/2011,Unemployed,M,0,Suburban,Single,127,29,25,0,4,Personal Auto,Personal L3,Offer2,Call Center,1176.29,Sports Car,Large
FZ29605,California,2332.095228,No,Basic,College,2/21/2011,Unemployed,M,0,Suburban,Single,67,4,99,0,1,Corporate Auto,Corporate L1,Offer3,Web,482.40,Four-Door Car,Small
SC30127,California,9244.351881,No,Extended,Doctor,1/7/2011,Medical Leave,F,12081,Suburban,Divorced,82,18,18,0,2,Personal Auto,Personal L3,Offer3,Agent,548.06,Two-Door Car,Medsize
HI26883,California,6290.699249,No,Extended,Bachelor,1/21/2011,Unemployed,M,0,Suburban,Single,95,11,23,0,5,Personal Auto,Personal L2,Offer1,Branch,684.00,Two-Door Car,Medsize
EW15755,California,9880.097141,No,Extended,Master,1/8/2011,Employed,F,62326,Rural,Married,122,8,53,0,8,Personal Auto,Personal L1,Offer1,Agent,96.01,SUV,Medsize
GH48839,California,11790.49617,Yes,Basic,College,1/3/2011,Retired,M,25251,Suburban,Divorced,66,13,43,0,2,Corporate Auto,Corporate L3,Offer2,Web,316.80,Four-Door Car,Medsize
IX46908,California,5477.206072,No,Basic,College,2/28/2011,Medical Leave,F,21289,Suburban,Married,71,15,98,0,3,Corporate Auto,Corporate L2,Offer2,Branch,340.80,Four-Door Car,Large
OO89057,California,4014.332715,No,Extended,Master,2/17/2011,Employed,F,54054,Rural,Married,99,7,55,0,1,Personal Auto,Personal L2,Offer2,Branch,5.66,Four-Door Car,Medsize
LX95134,California,3674.56826,No,Extended,College,2/1/2011,Employed,F,84814,Suburban,Married,90,25,60,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,512.82,Four-Door Car,Medsize
CX89767,California,4714.044733,No,Basic,High School or Below,1/17/2011,Employed,F,46097,Urban,Married,61,9,73,4,3,Personal Auto,Personal L2,Offer2,Call Center,197.07,Four-Door Car,Large
DI45039,California,2754.143877,No,Basic,College,1/3/2011,Employed,F,58705,Rural,Married,69,19,95,0,1,Personal Auto,Personal L2,Offer4,Web,48.96,Two-Door Car,Medsize
AI14767,California,40688.53442,No,Basic,High School or Below,2/19/2011,Employed,F,37455,Suburban,Married,114,13,57,0,2,Personal Auto,Personal L3,Offer4,Call Center,547.20,SUV,Small
OJ38536,California,4563.859434,No,Basic,Doctor,1/13/2011,Employed,F,62010,Suburban,Married,112,2,51,0,1,Personal Auto,Personal L3,Offer2,Agent,537.60,SUV,Medsize
TI90592,California,7430.347681,No,Extended,College,1/21/2011,Employed,M,61568,Urban,Married,93,3,36,0,3,Corporate Auto,Corporate L1,Offer1,Agent,240.82,Four-Door Car,Medsize
UN63889,California,2644.983484,No,Basic,Bachelor,2/12/2011,Employed,M,90443,Urban,Divorced,66,11,15,0,1,Personal Auto,Personal L3,Offer3,Call Center,235.17,Two-Door Car,Medsize
FZ94690,California,26220.03266,No,Extended,High School or Below,1/15/2011,Employed,M,24743,Suburban,Divorced,84,8,23,0,2,Personal Auto,Personal L2,Offer2,Branch,1008.04,Four-Door Car,Small
TL60066,California,2397.036098,Yes,Basic,High School or Below,1/29/2011,Retired,F,22283,Suburban,Divorced,65,16,93,0,1,Personal Auto,Personal L1,Offer1,Branch,572.07,Four-Door Car,Medsize
OL61964,California,5207.680496,No,Basic,Bachelor,2/16/2011,Employed,M,74627,Urban,Married,65,21,61,0,6,Corporate Auto,Corporate L3,Offer1,Agent,176.74,Four-Door Car,Medsize
DN77617,California,5907.078117,No,Basic,College,1/18/2011,Employed,F,47306,Rural,Married,74,8,18,0,3,Corporate Auto,Corporate L2,Offer4,Branch,97.72,Four-Door Car,Medsize
BV12771,California,27420.81318,No,Basic,College,2/27/2011,Unemployed,M,0,Suburban,Married,112,23,20,0,2,Personal Auto,Personal L2,Offer3,Branch,537.60,SUV,Medsize
NA14154,California,5044.857229,No,Basic,Bachelor,1/24/2011,Employed,M,59292,Urban,Married,64,14,92,0,4,Corporate Auto,Corporate L3,Offer2,Call Center,218.49,Two-Door Car,Medsize
ZO54248,California,3090.13236,No,Extended,High School or Below,1/17/2011,Employed,F,23970,Rural,Married,77,13,19,0,1,Personal Auto,Personal L2,Offer2,Call Center,43.96,Four-Door Car,Medsize
CW13886,California,8514.394994,No,Basic,College,1/26/2011,Employed,M,48428,Urban,Married,72,8,5,1,2,Personal Auto,Personal L2,Offer2,Call Center,223.73,Four-Door Car,Medsize
TT63451,California,20925.89544,No,Basic,High School or Below,1/2/2011,Employed,F,44342,Suburban,Married,74,24,60,0,2,Personal Auto,Personal L3,Offer4,Branch,355.20,Four-Door Car,Medsize
OW54561,California,3515.456573,No,Basic,College,2/21/2011,Unemployed,M,0,Suburban,Single,103,30,13,2,1,Personal Auto,Personal L3,Offer3,Web,741.60,Sports Car,Small
EE34821,California,17666.56543,No,Basic,Bachelor,2/17/2011,Unemployed,F,0,Suburban,Single,74,6,92,0,2,Corporate Auto,Corporate L1,Offer1,Web,355.20,Two-Door Car,Large
ZB85648,California,30313.30977,No,Extended,College,1/22/2011,Employed,F,67117,Urban,Single,85,10,38,0,2,Personal Auto,Personal L3,Offer4,Web,329.42,Two-Door Car,Medsize
IE57921,California,4726.869327,Yes,Extended,Bachelor,1/10/2011,Medical Leave,F,13037,Suburban,Married,124,28,49,0,1,Personal Auto,Personal L2,Offer2,Agent,839.35,SUV,Small
OY47486,California,5284.509533,No,Basic,College,2/25/2011,Employed,M,71960,Rural,Single,67,12,40,0,9,Personal Auto,Personal L1,Offer2,Call Center,151.50,Two-Door Car,Medsize
LV51815,California,2990.330995,No,Basic,High School or Below,2/11/2011,Employed,F,73137,Urban,Married,74,14,45,1,1,Corporate Auto,Corporate L3,Offer1,Branch,227.80,Four-Door Car,Medsize
VU99672,California,3548.071725,No,Extended,College,2/4/2011,Unemployed,M,0,Urban,Married,96,10,77,0,1,Corporate Auto,Corporate L2,Offer1,Branch,446.12,Four-Door Car,Large
SN69015,California,6371.320461,No,Extended,College,1/4/2011,Employed,M,23797,Suburban,Married,81,10,57,0,3,Personal Auto,Personal L2,Offer2,Web,388.80,Four-Door Car,Medsize
UO54843,California,5372.351967,No,Basic,Bachelor,2/13/2011,Employed,M,70286,Rural,Married,67,16,66,0,3,Corporate Auto,Corporate L3,Offer2,Web,130.14,Four-Door Car,Medsize
ES34753,California,5165.202368,No,Extended,Master,1/25/2011,Disabled,F,12904,Suburban,Married,132,17,31,0,1,Personal Auto,Personal L2,Offer1,Agent,633.60,SUV,Medsize
KE91683,California,8264.747863,No,Basic,High School or Below,2/2/2011,Employed,F,42045,Rural,Married,103,7,12,0,3,Personal Auto,Personal L2,Offer1,Agent,40.84,SUV,Medsize
YU23754,California,5193.770572,No,Basic,Master,1/16/2011,Employed,F,24948,Urban,Married,65,3,51,0,4,Personal Auto,Personal L3,Offer2,Branch,280.35,Four-Door Car,Medsize
AS77287,California,8099.571213,No,Basic,College,1/3/2011,Disabled,M,25452,Suburban,Single,107,20,60,0,3,Personal Auto,Personal L3,Offer1,Agent,954.69,Sports Car,Medsize
PD36660,California,8845.073706,No,Basic,High School or Below,1/14/2011,Employed,F,95850,Urban,Married,109,3,16,0,3,Corporate Auto,Corporate L1,Offer1,Agent,328.50,Sports Car,Medsize
BQ20851,California,8295.977271,No,Basic,Master,2/23/2011,Employed,M,73556,Urban,Divorced,104,31,4,0,9,Personal Auto,Personal L3,Offer1,Agent,497.68,SUV,Medsize
PW91494,California,9344.431622,No,Basic,High School or Below,2/18/2011,Unemployed,F,0,Suburban,Married,64,25,96,1,2,Personal Auto,Personal L2,Offer2,Branch,307.20,Two-Door Car,Medsize
NZ83890,California,5081.741976,No,Basic,High School or Below,2/4/2011,Unemployed,F,0,Rural,Married,69,17,76,0,7,Personal Auto,Personal L1,Offer3,Branch,93.70,Two-Door Car,Medsize
QV24282,California,5363.531017,No,Basic,Bachelor,1/20/2011,Employed,F,43879,Urban,Single,69,19,60,0,5,Corporate Auto,Corporate L3,Offer1,Branch,242.13,Four-Door Car,Medsize
YF67162,California,2429.600516,No,Basic,High School or Below,1/28/2011,Employed,F,23941,Suburban,Married,61,12,1,0,1,Corporate Auto,Corporate L2,Offer3,Agent,292.80,Four-Door Car,Medsize
YE20366,California,7183.071115,No,Basic,Bachelor,1/9/2011,Medical Leave,M,14390,Suburban,Single,65,16,4,0,2,Personal Auto,Personal L2,Offer1,Agent,402.78,Four-Door Car,Medsize
PN77420,California,5376.88732,No,Basic,College,2/23/2011,Employed,M,30039,Suburban,Single,70,21,52,0,9,Corporate Auto,Corporate L3,Offer3,Agent,498.61,Four-Door Car,Medsize
CF26207,California,7019.177186,Yes,Basic,College,1/23/2011,Retired,M,26806,Suburban,Married,63,32,19,0,2,Personal Auto,Personal L2,Offer1,Agent,302.40,Four-Door Car,Medsize
WH24638,California,7079.170237,No,Extended,College,2/28/2011,Employed,F,24450,Urban,Married,90,4,65,0,4,Personal Auto,Personal L2,Offer3,Agent,250.96,Four-Door Car,Medsize
YQ16427,California,2415.83485,No,Basic,High School or Below,2/3/2011,Unemployed,F,0,Suburban,Married,64,26,17,0,1,Personal Auto,Personal L3,Offer2,Web,360.22,Four-Door Car,Large
AZ90068,California,8193.160528,No,Basic,College,2/26/2011,Employed,M,89219,Suburban,Single,73,12,9,4,2,Personal Auto,Personal L3,Offer2,Branch,350.40,Four-Door Car,Medsize
PL59209,California,6952.651187,No,Basic,College,1/16/2011,Unemployed,F,0,Suburban,Single,73,2,38,3,2,Corporate Auto,Corporate L1,Offer2,Agent,525.60,Four-Door Car,Medsize
VK93542,California,7465.980556,No,Basic,High School or Below,2/16/2011,Unemployed,M,0,Suburban,Single,109,4,33,0,8,Personal Auto,Personal L3,Offer3,Branch,784.80,SUV,Medsize
NE70589,California,13220.80421,No,Basic,College,1/20/2011,Disabled,M,29504,Suburban,Married,117,24,90,0,2,Personal Auto,Personal L2,Offer1,Branch,809.04,SUV,Medsize
AT52647,California,4014.9185,No,Basic,High School or Below,2/22/2011,Unemployed,F,0,Suburban,Single,113,35,29,0,1,Personal Auto,Personal L1,Offer2,Call Center,1305.28,SUV,Medsize
CW38361,California,8744.727173,No,Basic,Bachelor,2/10/2011,Employed,M,61706,Rural,Married,110,6,71,0,7,Corporate Auto,Corporate L3,Offer3,Call Center,223.91,SUV,Small
BZ92811,California,5948.98896,No,Premium,High School or Below,2/20/2011,Employed,F,88122,Suburban,Married,148,15,10,0,1,Corporate Auto,Corporate L2,Offer2,Call Center,840.23,SUV,Medsize
ON68006,California,5520.149969,No,Basic,Bachelor,1/16/2011,Employed,F,26129,Suburban,Divorced,70,4,38,0,3,Personal Auto,Personal L2,Offer1,Agent,419.19,Four-Door Car,Medsize
VG58889,California,5040.775434,No,Basic,Bachelor,1/31/2011,Disabled,F,22350,Suburban,Married,66,9,3,0,5,Corporate Auto,Corporate L3,Offer1,Agent,316.80,Two-Door Car,Large
MI42935,California,5654.593045,No,Extended,Bachelor,1/4/2011,Unemployed,F,0,Suburban,Single,83,0,12,0,7,Personal Auto,Personal L2,Offer3,Call Center,597.60,Four-Door Car,Medsize
OS21957,California,8896.500265,No,Basic,High School or Below,1/21/2011,Employed,F,26201,Rural,Married,112,4,48,0,8,Personal Auto,Personal L2,Offer4,Call Center,168.90,SUV,Small
JG21385,California,8715.945469,No,Extended,Bachelor,2/25/2011,Unemployed,M,0,Suburban,Single,84,33,20,0,2,Personal Auto,Personal L3,Offer3,Branch,604.80,Four-Door Car,Medsize
CT62892,California,7868.808884,No,Basic,Bachelor,1/10/2011,Unemployed,F,0,Suburban,Married,107,28,14,0,7,Personal Auto,Personal L3,Offer1,Agent,513.60,SUV,Small
IE97795,California,6878.008403,No,Extended,High School or Below,2/5/2011,Employed,M,39020,Suburban,Married,87,0,4,0,5,Corporate Auto,Corporate L1,Offer3,Agent,485.01,Four-Door Car,Small
DM59629,California,6411.675304,No,Extended,Bachelor,2/8/2011,Employed,F,47606,Suburban,Divorced,81,24,50,0,4,Personal Auto,Personal L3,Offer3,Agent,388.80,Two-Door Car,Small
SH48087,California,10144.3094,No,Extended,College,1/29/2011,Medical Leave,F,27231,Suburban,Married,88,0,7,0,2,Personal Auto,Personal L2,Offer1,Branch,422.40,Four-Door Car,Medsize
